"id","date","city","state","announcement_number","total_funding","chc_funding","msaw_funding","hp_funding","rph_funding","zip","pct_patients","highlight","patient_target","service_type","service_area_type","current_award_recipient","gn","grants_deadline","desc","map","ehb_deadline","opportunity_id"
"154***","3/31/2026","Philadelphia","PA","HRSA-26-004","4341273","0","0","0","4341273","19107","0.002","","15617","Medical, Dental, Mental Health, Substance Use Disorder, Enabling","Urban","RESOURCES FOR HUMAN DEVELOPMENT, INC.","H80CS00718","September 29, 2025","","","October 29, 2025","360137"
"154***","3/31/2026","Philadelphia","PA","HRSA-26-004","4341273","0","0","0","4341273","19114","0.002","","15617","Medical, Dental, Mental Health, Substance Use Disorder, Enabling","Urban","RESOURCES FOR HUMAN DEVELOPMENT, INC.","H80CS00718","September 29, 2025","","","October 29, 2025","360137"
"154***","3/31/2026","Philadelphia","PA","HRSA-26-004","4341273","0","0","0","4341273","19116","0.002","","15617","Medical, Dental, Mental Health, Substance Use Disorder, Enabling","Urban","RESOURCES FOR HUMAN DEVELOPMENT, INC.","H80CS00718","September 29, 2025","","","October 29, 2025","360137"
"154***","3/31/2026","Philadelphia","PA","HRSA-26-004","4341273","0","0","0","4341273","19012","0.001","","15617","Medical, Dental, Mental Health, Substance Use Disorder, Enabling","Urban","RESOURCES FOR HUMAN DEVELOPMENT, INC.","H80CS00718","September 29, 2025","","","October 29, 2025","360137"
"154***","3/31/2026","Philadelphia","PA","HRSA-26-004","4341273","0","0","0","4341273","19015","0.001","","15617","Medical, Dental, Mental Health, Substance Use Disorder, Enabling","Urban","RESOURCES FOR HUMAN DEVELOPMENT, INC.","H80CS00718","September 29, 2025","","","October 29, 2025","360137"
"154***","3/31/2026","Philadelphia","PA","HRSA-26-004","4341273","0","0","0","4341273","19020","0.001","","15617","Medical, Dental, Mental Health, Substance Use Disorder, Enabling","Urban","RESOURCES FOR HUMAN DEVELOPMENT, INC.","H80CS00718","September 29, 2025","","","October 29, 2025","360137"
"154***","3/31/2026","Philadelphia","PA","HRSA-26-004","4341273","0","0","0","4341273","19038","0.001","","15617","Medical, Dental, Mental Health, Substance Use Disorder, Enabling","Urban","RESOURCES FOR HUMAN DEVELOPMENT, INC.","H80CS00718","September 29, 2025","","","October 29, 2025","360137"
"154***","3/31/2026","Philadelphia","PA","HRSA-26-004","4341273","0","0","0","4341273","19046","0.001","","15617","Medical, Dental, Mental Health, Substance Use Disorder, Enabling","Urban","RESOURCES FOR HUMAN DEVELOPMENT, INC.","H80CS00718","September 29, 2025","","","October 29, 2025","360137"
"154***","3/31/2026","Philadelphia","PA","HRSA-26-004","4341273","0","0","0","4341273","19061","0.001","","15617","Medical, Dental, Mental Health, Substance Use Disorder, Enabling","Urban","RESOURCES FOR HUMAN DEVELOPMENT, INC.","H80CS00718","September 29, 2025","","","October 29, 2025","360137"
"154***","3/31/2026","Philadelphia","PA","HRSA-26-004","4341273","0","0","0","4341273","19083","0.001","","15617","Medical, Dental, Mental Health, Substance Use Disorder, Enabling","Urban","RESOURCES FOR HUMAN DEVELOPMENT, INC.","H80CS00718","September 29, 2025","","","October 29, 2025","360137"
"154***","3/31/2026","Philadelphia","PA","HRSA-26-004","4341273","0","0","0","4341273","19095","0.001","","15617","Medical, Dental, Mental Health, Substance Use Disorder, Enabling","Urban","RESOURCES FOR HUMAN DEVELOPMENT, INC.","H80CS00718","September 29, 2025","","","October 29, 2025","360137"
"154***","3/31/2026","Philadelphia","PA","HRSA-26-004","4341273","0","0","0","4341273","19096","0.001","","15617","Medical, Dental, Mental Health, Substance Use Disorder, Enabling","Urban","RESOURCES FOR HUMAN DEVELOPMENT, INC.","H80CS00718","September 29, 2025","","","October 29, 2025","360137"
"154***","3/31/2026","Philadelphia","PA","HRSA-26-004","4341273","0","0","0","4341273","19103","0.001","","15617","Medical, Dental, Mental Health, Substance Use Disorder, Enabling","Urban","RESOURCES FOR HUMAN DEVELOPMENT, INC.","H80CS00718","September 29, 2025","","","October 29, 2025","360137"
"154***","3/31/2026","Philadelphia","PA","HRSA-26-004","4341273","0","0","0","4341273","19106","0.001","","15617","Medical, Dental, Mental Health, Substance Use Disorder, Enabling","Urban","RESOURCES FOR HUMAN DEVELOPMENT, INC.","H80CS00718","September 29, 2025","","","October 29, 2025","360137"
"154***","3/31/2026","Philadelphia","PA","HRSA-26-004","4341273","0","0","0","4341273","19118","0.001","","15617","Medical, Dental, Mental Health, Substance Use Disorder, Enabling","Urban","RESOURCES FOR HUMAN DEVELOPMENT, INC.","H80CS00718","September 29, 2025","","","October 29, 2025","360137"
"154***","3/31/2026","Philadelphia","PA","HRSA-26-004","4341273","0","0","0","4341273","19401","0.001","","15617","Medical, Dental, Mental Health, Substance Use Disorder, Enabling","Urban","RESOURCES FOR HUMAN DEVELOPMENT, INC.","H80CS00718","September 29, 2025","","","October 29, 2025","360137"
"154***","3/31/2026","Philadelphia","PA","HRSA-26-004","4341273","0","0","0","4341273","19406","0.001","","15617","Medical, Dental, Mental Health, Substance Use Disorder, Enabling","Urban","RESOURCES FOR HUMAN DEVELOPMENT, INC.","H80CS00718","September 29, 2025","","","October 29, 2025","360137"
"154***","3/31/2026","Philadelphia","PA","HRSA-26-004","4341273","0","0","0","4341273","19464","0.001","","15617","Medical, Dental, Mental Health, Substance Use Disorder, Enabling","Urban","RESOURCES FOR HUMAN DEVELOPMENT, INC.","H80CS00718","September 29, 2025","","","October 29, 2025","360137"
"154***","3/31/2026","Philadelphia","PA","HRSA-26-004","4341273","0","0","0","4341273","19977","0.001","","15617","Medical, Dental, Mental Health, Substance Use Disorder, Enabling","Urban","RESOURCES FOR HUMAN DEVELOPMENT, INC.","H80CS00718","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17401","0.147","Yes","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","Cumulative Percentage Grantee Patient Origin by ZIP Code Tabulation Area (ZCTA) for York, PA.  The map displays the city, which is the current grantee’s administrative site location. This map depicts the patient origin of only the current funded service area. The map shows 2 colors that represent where the health center draws patients: cumulative to 75% in the following ZCTA's: 17042,17046,17315,17325,17331,17340,17350,17401,17402,17403,17404,17406,17408,17512; and  cumulative 75% to 100% in the following ZCTA's: 17003,17011,17013,17015,17019,17022,17025,17026,17033,17038,17043,17050,17055,17057,17067,17070,17078,17102,17103,17104,17109,17110,17111,17113,17201,17202,17222,17225,17241,17257,17268,17301,17302,17303,17304,17306,17307,17309,17313,17314,17316,17319,17320,17321,17322,17324,17327,17329,17339,17344,17345,17347,17349,17352,17353,17356,17360,17361,17362,17363,17364,17365,17366,17368,17370,17372,17407,17502,17522,17538,17545,17547,17550,17551,17552,17554,17582,17601,17602,17603,19567,21157. For each ZCTA, the map shows two numbers, top to bottom: ZCTA Number and the percentage of total patients that the health center serves in this ZCTA. The map also shows major roads, bodies of water, the area of the state being mapped, and a mileage indicator to provide orientation to the origin of patients.""","images/SAC2024_SAC-0233.png","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17403","0.133","Yes","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17331","0.103","Yes","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17404","0.088","Yes","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17325","0.064","Yes","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17512","0.05","Yes","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17046","0.03","Yes","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17350","0.026","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17402","0.026","Yes","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17408","0.02","Yes","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17042","0.019","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17340","0.018","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17315","0.015","Yes","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17406","0.014","Yes","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17307","0.01","Yes","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17362","0.01","Yes","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17319","0.009","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17344","0.009","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17356","0.009","Yes","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17070","0.008","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17301","0.007","Yes","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17368","0.007","Yes","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17370","0.007","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17022","0.006","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17304","0.006","Yes","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17316","0.006","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17339","0.006","Yes","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17547","0.006","Yes","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17552","0.006","Yes","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17603","0.006","Yes","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17320","0.005","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17363","0.005","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17268","0.004","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17313","0.004","Yes","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17314","0.004","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17345","0.004","Yes","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17353","0.004","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17372","0.004","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17554","0.004","Yes","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17019","0.003","Yes","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17055","0.003","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17324","0.003","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17327","0.003","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17347","0.003","Yes","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17364","0.003","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17366","0.003","Yes","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17602","0.003","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17011","0.002","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17043","0.002","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17057","0.002","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17202","0.002","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17222","0.002","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17257","0.002","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17303","0.002","Yes","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17321","0.002","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17322","0.002","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17329","0.002","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17349","0.002","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17360","0.002","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17405","0.002","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17601","0.002","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17003","0.001","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17013","0.001","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17015","0.001","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17025","0.001","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17038","0.001","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17050","0.001","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17067","0.001","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17078","0.001","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17103","0.001","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17104","0.001","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17109","0.001","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17110","0.001","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17111","0.001","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17113","0.001","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17201","0.001","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
"155","3/31/2026","York","PA","HRSA-26-004","2872877","2872877","0","0","0","17225","0.001","","28511","Medical, Dental, Mental Health, Substance Use Disorder, Vision, Enabling","Urban","FAMILY FIRST HEALTH CORPORATION","H80CS00529","September 29, 2025","","","October 29, 2025","360137"
